ç·¨è?,ç­”æ?,é¡žè?é¡Œç›®
0230,"²Ä?30?ÃD
? °Ñ¦Òµª®×¡GB

¹Ï¤¤?¥Ü4?¬í¤º§¹¦¨?2?¦¸©I§l¡C
From the graph, the person inhales and exhales two times in?4?seconds.

­pºâ¡G¨C¤ÀÄÁ?60?¡Ò?4?¡Ñ?2?=?30?¦¸?/?¤À¡C
Calculation:?(2?¡Ñ?60)?/?4?=?30?breaths?per?minute.

?? ¦Ò¸Õ´£¿ô?Exam?Tip¡G
ÃD«¬¬°©T©w¤½¦¡?¡G
©I§l³t²v?=?(©I§l¦¸¼Æ?¡Ò?®É¶¡¬í)?¡Ñ?60
Formula:?Rate?=?(no.?of?breaths?¡Ò?time?in?s)?¡Ñ?60",
0231,"²Ä?31?ÃD
? °Ñ¦Òµª®×¡GC

¤ñ¸û¤T´T¹Ï¡G
Comparing the three graphs:

¦±½u?3?ªºªi´T³Ì¤j¡BÀW²v³Ì§C?¡÷?ªÍ¬¡¶q¤j?¡÷?Åé¯à³Ì¨Î?=?ªø¶]ªÌ¡C
Graph?3?shows the largest tidal volume and slowest rate?¡÷?best?fitness?=?runner.
¦±½u?2?ªºªi´T³Ì¤p¡BÀW²v³Ì§Ö?¡÷?´«®ð®Ä²v§C?=?§l·ÏªÌ¡C
Graph?2?has the smallest tidal volume and fastest breathing?¡÷?least fit?=?smoker.
¦±½u?1?¤¶¥G¨âªÌ¤§¶¡?¡÷?«D§l·Ïªº´¶³q¤H¡C
Graph?1?is intermediate?¡÷?non?smoker (average fitness).
?? ¦Ò¸Õ´£¿ô?Exam?Tip¡G
¡u©I§lÀW²v§Ö?+?´T«×¤p?=?®tÅé¯à¡v¡F
¡u©I§lºC¦Ó²`?=?¨}¦nÅé¯à¡v¡C
Fast?shallow?breathing?¡÷?poor?fitness;?Slow?deep?breathing?¡÷?high?fitness.",
0232,"²Ä32ÃD
??°Ñ¦Òµª®×¡GB¡@²Ä?20?¤ÀÄÁ

??¸Ô²Ó¸ÑÄÀ
±q¹Ï¤¤¥i¨£¡A¦å²G¤¤¨Å»Ä¿@«×¦b?10?¦Ü?20?¤ÀÄÁ¤§¶¡«æ³t¤W¤É¡A20?¤ÀÄÁ«á¶}©l¤U­°¡Aªí¥Ü¦¹®É¹B°Ê¤w¸g°±¤î¡C
From the graph, the blood lactic acid level rises rapidly between 10?and?20?minutes, then starts to drop afterwards ¡X indicating that exercise stops at?20?minutes.

¨Å»Ä¬O¦Ù¦×¯Ê®ñ®É¶i¦æµL®ñ©I§lªº²£ª«¡F¹B°Ê´Á¶¡¨Å»Ä²Ö¿n¡A°±¹B°Ê«á¦Ù¦×­«·s§l®ñ¤Æ¤À¸Ñ¨Å»Ä¡A¨ä¿@«×¦]¦Ó¤U­°¡C
Lactic acid is produced during anaerobic respiration when muscles lack oxygen; after exercise, oxygen supply resumes and lactic acid is oxidized, causing its concentration to fall.

­Yµª®×¿ï?10?¤ÀÄÁ?¡÷?¨º®É¨Å»Ä¤~­è¶}©l¤W¤É¡A¤£¥i¯à¤w°±¤î¡F¿ï?50?©Î?70?¤ÀÄÁ?¡÷?¨Å»Ä¦­¤w«ì´_¥¿±`¡A¦]¦¹¿ù»~¡C
If one chose?10?minutes, lactic acid had only begun to climb ¡X exercise could not have ended yet; if?50?or?70?minutes, levels were already back to baseline ¡X too late to represent the stop.

??¦Ò¸Õ´£¿ô
ÃD¥Ø¹Ïªí­Y¨Å»Ä¿@«×¶}©l¤U­°?¡÷?§Y¥Nªí¹B°Ê°±¤îÂI¡C
Whenever lactic acid concentration starts to fall, it marks the end of exercise.",
0233,"²Ä33ÃD
??°Ñ¦Òµª®×¡GB?¥u¦³?(1)?©M?(3)

??¸Ô²Ó¸ÑÄÀ
¦b¼@¯P¹B°Ê¡]10¡V20?¤ÀÄÁ¡^´Á¶¡¡A¦Ù¦×¦¬ÁYÀWÁc¡A¯à¶q»Ý¨DÅãµÛ¤W¤É¡A©Ò¥H¸²µå¿}¤À¸Ñ³t²v¼W¥[¡A²£¥Í§ó¦h¨Å»Ä¡C
During vigorous exercise (10¡V20?min), muscle contractions are frequent and energy demand rises sharply, so glucose breakdown accelerates, producing more lactic acid.

¦Ù¦×ªº®ñ¨ÑÀ³Áö¼W¥[¡A¦ý¤´¤£¨¬¥Hº¡¨¬¯à¶q®ø¯Ó»Ý¨D¡A¦]¦¹³¡¤À©I§lÂà¬°µL®ñ«¬ºA¡C
Although oxygen supply to the muscles rises, it is still insufficient to meet the energy demand, so anaerobic respiration occurs simultaneously.

¿ï¶µ?(2)?¡u¦Ù¦×ªº®ñ¨ÑÀ³´î¤Ö¡v¤£¹ï¡A¦]¬°©I§l³t«×»P¦å¬y³£¥[§Ö¡A®ñ®ð¹ê»Ú¤W¬O¼W¥[ªº¡C
Option?(2)?¡§decrease in oxygen supply¡¨?is incorrect?¡X?breathing and blood flow both increase, providing more oxygen, though still not enough.

??¦Ò¸Õ´£¿ô
ÃD¨£¡u¨Å»Ä¤W¤É¡v¡÷?­nµª¥X¡u¯à¶q»Ý¨D¡ô¡v»P¡u¸²µå¿}¤À¸Ñ¡ô¡v¡A¦Ó«D¡u®ñ¨Ñ´î¡v¡C
When seeing ¡§lactic acid rises¡¨, always think ¡§¡ô?energy demand¡¨?and?¡§¡ô?glucose breakdown¡¨, not ¡§¡õ?oxygen supply.¡¨",
0234,"²Ä34ÃD
??°Ñ¦Òµª®×¡GA?¥u¦³?(2)

??¸Ô²Ó¸ÑÄÀ
§Z¤lÁö¤j«¬¦ý¤£¨ã¹B°Ê¯à¤O¡A¨Ì¾a¿é§ZºÞÅÖ¤ò±À°Ê«e¶i¡F¹B°Ê¯«¸g¤¸­t³d¶Ç»¼¯«¸g½Ä°Ê¡A¥çÄÝ¤£²¾°Êªº²Ó­M¡C
The ovum is large but immobile, moving passively by ciliary action; motor neurons transmit nerve impulses but are non?migratory cells.

§]¾½²Ó­M¡]¦p¥Õ¦å²y¡^¯à¥HÅÜ§Î¹B°Ê¥D°Ê²¾°Ê¦Ü·P¬V³¡¦ì¡A¦]¦¹¨ã¦³¹B°Ê©Ê¡C
Phagocytes (e.g.?white blood cells) move actively via amoeboid motion to infection sites, hence they are motile.

??¦Ò¸Õ´£¿ô
¦Ò¡u¯à¦æ°Ê²Ó­M¡v¡÷?¦h¥b¬O§]¾½²Ó­M©Îºë¤l¡A¥i¥D°ÊÅÜ§Î©Î´å°Ê¡C
For questions on motile cells, the correct answers are usually phagocytes or sperm, capable of active movement.
",
0235,"²Ä35ÃD
??°Ñ¦Òµª®×¡GC?¬õ¦å²y®û©ó§C¤ô¶Õ·»²G¦Ó²æ¤ô¦¬ÁY

??¸Ô²Ó¸ÑÄÀ
Åã·L¹Ï¤ù¨£¬õ¦å²yªí­±½KÁY¡A§e¦yª¬Ãä½t¡Aªí¥Ü¤ô¸gº¯³z§@¥Î¬y¥X²Ó­M¡C
The photomicrograph shows crenated, shrunken red blood cells with spiky edges, indicating water loss by osmosis.

¦¹²{¶Hµo¥Í©ó¬õ¦å²y¸m©ó°ª¿@«×ÆQ©Î¿}·»²G¤¤¡A¥~²G¤ô¶Õ§C¡A¾É­P²Ó­M¦¬ÁY¡C
This occurs when red blood cells are in a hypertonic (high?solute?concentration) solution of salt or sugar, causing cell shrinkage.

¤£¬O?(A)¡G¬õ¦å²yµL²Ó­M®Ö¡A¤£¶i¦æ¦³µ·¤Àµõ¡C
Not?(A): red blood cells lack nuclei and hence cannot undergo mitosis.
¤£¬O?(B)¡G®ñ¦X»P§_¼vÅTÃC¦â¡A¤£¼vÅT§Îª¬¡C
Not?(B): oxygenation affects colour, not shape.
¤£¬O?(D)¡G¬õ¦å²yªí­±¨ÃµLÅãµÛ½KºP¥HÂXªí­±¿n¡C
Not?(D): their shape is already optimized?¡X?they do not fold to increase area.

??¦Ò¸Õ´£¿ô
°O¦í¡G
¡u°ª¿@«×¥~²G?¡÷?²æ¤ô½KÁY?(crenation)¡F?§C¿@«×¥~²G?¡÷?§l¤ôµÈµõ?(haemolysis)¡C¡v
Remember:
¡§Hypertonic solution ¡÷?cell?shrinks?(Crenation);?Hypotonic?¡÷?cell?bursts?(Haemolysis).¡¨",
0236,"²Ä36ÃD
??°Ñ¦Òµª®×¡GA?X?¹Ø©R¸ûªøªº¸ÑÄÀ

??¸Ô²Ó¸ÑÄÀ
ª«ºØ·Àµ´ªº¥D¦]¦b©ó¾AÀ³»PÄvª§¯à¤O¤U­°¡A¹Ø©Rªø¨Ã¤£¥Nªí§ó¯àÄvª§©Î§ó¯àºt¤Æ¡C
Extinction results mainly from poor adaptability or competitiveness; a longer lifespan does not imply better adaptation or reproductive advantage.

¬Û¤Ï¦a¡A­¹ª«´M§ä¯à¤O±j¡B°t°¸´M§ä¦¨¥\²v°ª¡B©Î°kÁ×¼Ä¯à¤O°ªªºª«ºØ¡A¸û¯àÁ×§K·Àµ´¡C
In contrast, species that are better at finding food, securing mates, or evading predators have higher chances of survival.

??¦Ò¸Õ´£¿ô
°O¦í¡G¡u¥ÍºAÄvª§¤O?¡Ú?¹Ø©Rªø¡v¡A·Àµ´»P¯à§_¥Í¦s¡BÁc´Þ¤~¯à¦³Ãö¡C
Remember: ¡§Competitive fitness?¡Ú?Longevity¡¨; extinction depends on the ability to survive and reproduce.
",
0237,"²Ä37ÃD
??°Ñ¦Òµª®×¡GD?¤£®e©ö³Q¨R¨«?/?Less easily?leached?away

??¸Ô²Ó¸ÑÄÀ
¦³¾÷ªÎ®Æ¤¤ªºÀç¾i¤¸¯À¦h¥H½Æ¦X¦³¾÷ª«§Î¦¡¦s¦b¡A»Ý¤À¸Ñ«á¤~ÄÀ©ñ¡A¤£©öÀH¤ô¬y¬y¥¢¡C
Nutrients in organic manure are locked in complex organic matter; they are released slowly after decomposition and are less prone to leaching by rainwater.

¬Û¤Ï¦a¡A¤Æ¾ÇªÎ®Æ§t§Y·»©ÊÂ÷¤l¡]¦pµv»ÄÆQ¡BÁC»ÄÆQ¡^¡A©ö³Q«B¤ô¨R¨«¡A¬y¤Jªe¤t³y¦¨´IÀç¾i¤Æ¡C
By contrast, chemical fertilizers contain readily soluble ions (nitrates, phosphates) easily washed into rivers, causing eutrophication.

??¦Ò¸Õ´£¿ô
Àô«O¨¤«×¡Gorganic?=?slow?release?+?less?pollution¡F?inorganic?=?fast?loss?+?water?pollution¡C
From an environmental perspective: Organic?fertilizer?=?slow?release?&?eco?friendly;?Inorganic?=?soluble?but?polluting.",
0238,"²Ä38ÃD
??°Ñ¦Òµª®×¡GC?¸û¤Ö®ñ®ð¶i¤J¤ßÅ¦¦Ù¦×

??¸Ô²Ó¸ÑÄÀ
·í«aª¬°Ê¯ß¦]¯×ªÕ¨I¿n¦ÓÅÜ¯¶¡A¦å²G¬y¦V¤ß¦Ùªº¶q´î¤Ö¡A¤ßÅ¦¦Ù¦×Àò¨úªº®ñ®ð¤£¨¬¡A¾É­P¤ß¦Ù²Ó­M¦]¯Ê®ñ¦ÓÃa¦º¡A¤Þµo¤ßÅ¦¯fµo§@¡C
When coronary arteries become narrowed by fatty deposits, blood flow to the heart muscle decreases. The myocardium receives less oxygen, leading to cell death and a heart attack.

¿ï¶µ?(A)?»P?(B)?´£¤Îªº¬O¦å²G¬y¤J©Î¦^¬y¤£¨¬¡A¦ý»P¤ß¦Ù¯Ê®ñÃöÁp©Ê¸û§C¡F¿ï¶µ?(D)?¡u¦å²G¤À§G¤£§¡¡v«D¥D­n­ì¦]¡C
Option?(A)?and?(B)?refer to blood entry or return problems, but not directly to oxygen deficiency;?(D)?¡§uneven blood distribution¡¨?is not the main cause.

??¦Ò¸Õ´£¿ô
¤ßÅ¦¯fµoªº®Ö¤ßµü¬O¡G¡u®ñ®ð¨ÑÀ³¤£¨¬?¡÷?¤ß¦ÙÃa¦º?¡÷?¤ßµ±µh/¤ßÅ¦¯fµo§@¡v¡C
Key phrase for heart attack: ¡§Lack of oxygen?¡÷?Muscle death?¡÷?Angina?/?Heart attack.¡¨",
0239,"²Ä39ÃD
??°Ñ¦Òµª®×¡GA?¥u¦³?(1)?©M?(2)

??¸Ô²Ó¸ÑÄÀ
(A)?°ª¯×¶¼­¹·|¾É­P¯×ªÕ¦b¦åºÞ¤º¾À¿n»E¡A§Î¦¨°Ê¯ßµ°¼Ëµw¤Æ¡F(2)?¯Ê¥F¹B°Ê¨Ï¦å²G´`Àô´îºC¡A¯×ªÕ§ó©ö¨I¿n¦b¦åºÞ¤º¡A¨âªÌ³£¥¿½T¡C
(A)?Excessive fatty food leads to fat accumulation on vessel walls, causing atherosclerosis;?(2)?Lack of exercise slows circulation, promoting further fatty deposits¡Xboth are correct.

(3)?Áx¥Äªº§@¥Î¬O±N¯×ªÕ¨Å¤Æ¦¨¤p²Gºw¥H«P¶i®ø¤Æ¡F­Y¤Àªc´î¤Ö¡A§l¦¬¯×ªÕªº³t«×·|ÅÜºC¡A¤Ï¦Ó´î¤Ö¯×ªÕ¶i¤J¦å²Gªº¶q¡A¦]¦¹¿ù»~¡C
(3)?Bile breaks fat into droplets for faster digestion. If bile secretion decreases, fat absorption slows¡Xthus, it would?reduce,?not?increase,?fat?in?the?blood,?so?(3)?is?wrong.

??¦Ò¸Õ´£¿ô
°Ê¯ßµw¤Æ¤T¤j­·ÀI¦]¯À¡G°ª¯×¶¼­¹¡B¯Ê¥F¹B°Ê¡B§l·Ï¡CÁx¥Ä´î¤Ö¤Ï¦Ó¤£¬O­·ÀI¡C
Three major risk factors of atherosclerosis: high?fat?diet,?inactivity,?and?smoking.?Reduced?bile?flow?is?not?one.",
0240,"²Ä40ÃD
??°Ñ¦Òµª®×¡GB?¥u¦³?(1)?©M?(3)

??¸Ô²Ó¸ÑÄÀ
¬õ¼éÄ¦Ãþ±`ÄÀ©ñ¬r¯À¡A¾É­P®ü¬v¥Íª«¤¤¬r¬Æ¦Ü¦º¤`¡A³o¬O?(1)?ªº¥¿½T¸ÑÄÀ¡C
Red?tide?algae?often?release?toxins?that?can?poison?or?kill?marine?animals?¡X?(1)?is?correct.

©]¶¡¨S¦³¥ú·Ó®É¡A¬õ¼éÄ¦·|¤j¶q®ø¯Ó¤ô¤¤ªº®ñ®ð¡A¥O¨ä¥L¤ô¥Í¥Íª«²¿®§¡A¦]¦¹?(3)?¥¿½T¡C
At?night,?without?sunlight,?algae?consume?large?amounts?of?oxygen?for?respiration,?causing?oxygen?depletion?and?suffocation?¡X?(3)?is?also?correct.

(2)?¡u»P®ü¬v°Êª«Äv­¹¡v¿ù»~¡A¦]¬°Ä¦Ãþ¬°¦ÛÀç¥Íª«¡A¾a¥ú¦X§@¥Î»s³y­¹ª«¡A¤£»P°Êª«ª§­¹¡C
(2)?¡§Compete?with?marine?animals?for?food¡¨?is?incorrect?because?algae?are?autotrophs,?producing?their?own?food?via?photosynthesis.

??¦Ò¸Õ´£¿ô
¬õ¼é±`¦Ò¨â¤jº×®`¡G¬r¯À¤¤¬r¡B¯Ê®ñ²¿®§¡F°O¦íÄ¦Ãþ¤£¬O°Êª«¡A¤£ª§­¹¡C
Two?main?effects?of?red?tides:?toxic?poisoning?&?oxygen?depletion;?remember,?algae?do?not?compete?for?food.
",
0241,"²Ä41ÃD
??°Ñ¦Òµª®×¡GC?©¼¼w¥i¿é¦åµ¹º¿²ú¡A¦ýº¿²ú¤£¯à¿éµ¹©¼¼w

??¸Ô²Ó¸ÑÄÀ
©¼¼w¤£¯à±µ¨ü?A?«¬©Î?B?«¬¦å¡Aªí¥Ü¥L¦å²G¤º§t¦³§Ü?A?¤Î§Ü?B?§ÜÅé¡A¦]¦¹ÄÝ?O?«¬¡C
Peter?cannot?receive?group?A?or?B?blood,?so?his?blood?contains?anti?A?and?anti?B?antibodies?¡÷?he?is?blood?group?O.

º¿²ú¯à±µ¨ü?A?«¬¤Î?B?«¬¦å¡A¥Nªí¦o¦å¤º¨S¦³§ÜÅé¡A¦]¦¹¬O?AB?«¬¡C
Mary?can?receive?both?A?and?B?blood,?meaning?she?has?no?antibodies,?thus?she?is?blood?group?AB.

¦]¦¹?O?«¬ªº©¼¼w¥i¥H¦w¥þ¦a¿é¦åµ¹?AB?«¬ªºº¿²ú¡F¦ý?AB?«¬§t?A?©M?B?§Ü­ì¡A­Y¿é¦^?O?«¬ªÌ¡A·|»P?O?«¬¦åªº§Ü?A?©M§Ü?B?µo¥Í¾®¶°¤ÏÀ³¡A¬G¤£¬Û®e¡C
Hence, Peter?(O?type)?can?donate?to?Mary?(AB?type),?but?Mary?cannot?donate?to?Peter?because?her?blood?contains?antigens?A?and?B?that?will?react?with?Peter¡¦s?anti?A?and?anti?B.

??¦Ò¸Õ´£¿ô
¿é¦å­ì«h¡G¡u¨ÑªÌ§ÜÅé¤£¥i§ðÀ»¨üªÌ§Ü­ì¡v¡FO?¬°¸U¯à¨Ñ¦åªÌ¡AAB?¬°¸U¯à¨ü¦åªÌ¡C
Blood?transfusion?rule:?Donor¡¦s?antibodies?must?not?clash?with?recipient¡¦s?antigens;?O?=?universal?donor,?AB?=?universal?recipient.
",
0242,"²Ä42ÃD
??°Ñ¦Òµª®×¡GD

??¸Ô²Ó¸ÑÄÀ
¦b²Ä¤G¦¸·P¬V®É¡AÅé¤º¤w¦³°O¾ÐB²Ó­M¡A¥¦­Ì¯à¨³³t¤Àµõ¨Ã¦bµu®É¶¡¤º¤j¶q²£¥Í§ÜÅé¡C
During?the?second?infection,?memory?B?cells?are?activated?to?produce?antibodies?rapidly?and?in?large?quantities.

¦]¦¹¯f­ìÅé¦b¦å²G¤¤ªº¿@«×»·§C©ó²Ä¤@¦¸·P¬V¡A¥B®ø¥¢±o§ó§Ö¡C
As?a?result,?the?level?of?pathogen?in?the?blood?is?much?lower?and?drops?faster?than?in?the?primary?infection.

¿ï?A?©Î?B?¡÷?Åã¥Ü¯f­ì°ª®p¤£ÅÜ©Î§ó°ª¡A¤£²Å§ÜÅé°O¾Ð¤ÏÀ³¡F¿ï?C?¡÷?²Ä¤G¦¸¤ÏÀ³¤´ºC¤]¤£¥¿½T¡C
Options?A?and?B?show?equal?or?higher?pathogen?load?¡X?wrong;?C?shows?a?slow?response?¡X?also?incorrect.

??¦Ò¸Õ´£¿ô
ÃD¥ØÃöÁä¦r¡G¡u²Ä¤G¦¸·P¬V?¡÷?°O¾Ð²Ó­M±Ò°Ê?¡÷?§ÜÅé§Ö¦h±j?¡÷?¯f­ì§C¦Ó§Ö®ø¥¢¡C¡v
Key?idea:?¡§Secondary?infection?¡÷?Memory?cells?¡÷?Faster?&?stronger?antibody?response?¡÷?Lower?and?shorter?pathogen?level.¡¨",
0243,"²Ä43ÃD
??°Ñ¦Òµª®×¡GD

??¸Ô²Ó¸ÑÄÀ
²Ó­MºØÃþ?1?¨ã¦³ºò±K±Æ¦C¡B«ó¥­§ÎºA¡A¬Oªí¥Ö²Ó­M¡A­t³d«OÅ@§@¥Î¡A¦ì©ó²ô³Ì¥~¼h?S?¡C
Cell?type?1?is an epidermal cell, characterized by tightly packed, flat cells forming the protective outermost layer of the stem, found at?S.

²Ó­MºØÃþ?2?¬°¤ì½è³¡¾ÉºÞ¡]xylem vessel¡^¡A²Ó­M¤w¦º¤`¡A¥½ºÝ¾À¤À¸Ñ§Î¦¨³s³qªº¤¤ªÅºÞ¡A¦]¦¹¦ì©ó?Q?¡C
Cell?type?2?is a xylem vessel, a dead cell with its end walls dissolved, forming hollow continuous tubes; hence it is located at?Q.

²Ó­MºØÃþ?3?¦³¿zªOµ²ºc¡A¥Î§@¿é°e¦³¾÷¾i¤À¡A¬O¶´¥Ö³¡¿zºÞ¡]phloem sieve tube¡^¡A¦ì©ó?P?¡C
Cell?type?3?has a sieve plate for transporting organic solutes; it is a phloem sieve tube, found at?P.

??¦Ò¸Õ´£¿ô
¤ì½è³¡¦b¤º°¼¡B¶´¥Ö³¡¦b¥~°¼¡A°O¤f³Z¡GX¡]xylem¡^inside¡AP¡]phloem¡^outside¡C
Remember: Xylem?=?inner;?Phloem?=?outer, useful for cross?section identification.",
0244,"²Ä44ÃD
??°Ñ¦Òµª®×¡GD?¡]¤£¥¿½Tªº»¡ªk¡^

??¸Ô²Ó¸ÑÄÀ
¤ì½è³¡¡]¤ô¤À¹B¿é²ÕÂ´¡^¤¤ªº¤ô¬O¦V¤W¹B¿é¡A¥Ñ®Ú³¡¸g»]ÄË§@¥Î©Ô¤O¶Ç¦Ü¸­¤ù¡C
In?xylem,?water?is?pulled?upward?from?roots?to?leaves?by?transpiration?pull.

¬Û¹ï¦a¡A¶´¥Ö³¡ªº­¹ª«¥iÂù¦V¹B¿é¡A¨Ò¦p¥Ñ¸­¶Ç©¹®Ú©ÎªG¹ê¡A¤]¥i¥ÑÀxÂÃ³¡¦ì¶Ç¦^¥ÍªøÂI¡C
In?phloem,?transport?of?food?is?bidirectional¡Xfrom?leaf?to?root?or?from?storage?organs?back?to?growing?tips.

¦]¦¹¡A»¡¡u²Ó­M?3?¡]¶´¥Ö³¡¡^¥u¦V¤W¹B¿é¡v¬O¿ù»~ªº¡C
Hence,?the statement?that?phloem?(cell?3)?transports?only?upward?is?incorrect.

??¦Ò¸Õ´£¿ô
­I¼ô¡Gxylem?¡÷?up?only?(water/minerals)¡Fphloem?¡÷?both?up?and?down?(food)¡C
Memorize: Xylem?=?up?only?(water?&?minerals);?Phloem?=?both?directions?(food?transport).",
0245,"²Ä45ÃD
??°Ñ¦Òµª®×¡GC?

??¸Ô²Ó¸ÑÄÀ
¥®²ôµäçY®É¬O¦]ªí¥Ö¤Uªº**¥Ö¼hÁ¡¾À²Ó­M¡]cortex parenchyma¡^**¥¢¤ô¦Ó¥¢¥h¿±À£¡A¥O²ô³n®z¤U««¡C
Wilting?of?young?stems?occurs?when?the?cortical?parenchyma?cells?beneath?the?epidermis?lose?turgor?pressure,?causing?flaccidity?and?bending.

¤ì½è³¡©Î¶´¥Ö³¡²Ó­M¾À¸û«p¡B§t¤ì½è©Î¿zªO¡A¤£·|¦]¤ô¤À¬y¥¢¦Ó¥ß§YµäÁY¡A¦]¦¹¤£¬O¥D¦]¡C
Xylem?and?phloem?cells?have?thick?walls?and?lignified?structures,?so?they?are?not?responsible?for?wilting?when?water?is?lost.

??¦Ò¸Õ´£¿ô
ÃD¨£¡ustem?bends?when?dry¡v?­nÁp·Q¨ì¡Gcortex cells?¡÷?turgidity?lost?¡÷?wilting¡C
When?seeing?¡§stem?bends?when?dry¡¨,?think:?cortex?cells?losing?turgor?cause?wilting.",
0246,"²Ä46ÃD
??°Ñ¦Òµª®×¡GC

??¸Ô²Ó¸ÑÄÀ
¦¹¹êÅç¥HÀËÅç¥Íªø¯À¡]auxin¡^¬O§_«P¶i¥Íªø¡A»Ý­n**¹ï·Ó²Õ¡]control¡^**§@¤ñ¸û¡C
This?experiment?tests?whether?auxin?promotes?growth,?so?a?control?is?needed?for?comparison.

¥¿½Tªº¹ï·Ó¬O¨Ï¥Î¡u¤£§t¥Íªø¯Àªº´H¤Ñ¶ô¡v©ñ¦b¥h³»ªÞªºªÞ±ø¤W¡A¦p¦¹¥ô¦óÆ[¹î¨ìªº®t²§³£¥iÂk¦]©ó¥Íªø¯Àªº¦s¦b¡C
The?correct?control?uses?an?agar?block?without?auxin?placed?on?a?decapitated?shoot,?ensuring?any?difference?in?growth?is?caused?by?auxin.

­Y¨Ï¥Î§t¥Íªø¯À¶ô¡]¿ï?D¡^«h«D¹ï·Ó¡A¦Ó§¹¥þ¥¼¤Á°£³»ªÞ¡]¿ï?A¡^«h¦ÛµM§t¥Íªø¯À¡A¤]¤£¦X±±¨îÅÜ¶µ­ì«h¡C
Using?an?auxin?block?(D)?is?not?a?control,?and?an?intact?shoot?(A)?already?contains?auxin,?so?both?are?unsuitable?as?controls.

??¦Ò¸Õ´£¿ô
³]­p¹ï·Ó²Õ­ì«h¡G°£©Ò´úÅÜ¼Æ¥~¡A¨ä¾l±ø¥ó§¹¥þ¬Û¦P¡C
When?designing?controls:?keep?all?conditions?the?same?except?the?test?variable.",
0247,"²Ä47ÃD
??°Ñ¦Òµª®×¡GA?°©¬O¬¡²ÕÂ´

??¸Ô²Ó¸ÑÄÀ
°©¤¤§t¦³¬¡²Ó­M¡]¦p°©²Ó­M?osteocytes?»P?³y°©²Ó­M?osteoblasts¡^¡A¨ã­×¸É¤Î¦A¥Í¯à¤O¡A¯à¦b¨ü·l«á­««Øµ²ºc¡C
Bones?contain?living?cells?(osteocytes?and?osteoblasts)?that?can?regenerate?and?repair?fractures?by?forming?new?bone?matrix.

(B)?¿ù¡A°©¥Í¦¨¦³­­«×¡F(C)?¿ù¡A³o¬O¤º³¡­×´_¦Ó«D¥~¬É¨ë¿E¤ÏÀ³¡F(D)?¿ù¡A§K¬Ì¤ÏÀ³°w¹ï¯f­ì¦Ó«D²ÕÂ´­×¸É¡C
(B)?is?false?because?bone?growth?is?limited?by?age;?(C)?false?because?healing?is?not?an?external?stimulus?response;?(D)?false?as?immune?responses?defend?against?pathogens,?not?repair?tissues.

??¦Ò¸Õ´£¿ô
­«ÂI¡G©Ò¦³¯à¦Û§Ú­×´_ªº¥Íª«µ²ºc³£ÄÝ¬¡²ÕÂ´¡C?°©§éÂ¡¦X¡×²ÕÂ´­×´_¡×¬¡²Ó­M¬¡°Ê¡C
Key?idea:?All?self?healing?structures?are?living?tissue,?and?bone?repair?relies?on?cell?activity?and?matrix?formation.
",
0248,"²Ä49ÃD
??°Ñ¦Òµª®×¡GB

??¸Ô²Ó¸ÑÄÀ
¦b?0¡V2?s?¤Î?8¡V10?s?¶¡¡AÄa¶´±a±i¤O«O«ù¤£ÅÜ¡A¦]¦¹´¹ª¬Åé¦±²v¤]¤£ÅÜ¡C
At?0¡V2?s?and?8¡V10?s,?the?tension?on?the?suspensory?ligaments?remains?constant,?so?lens?curvature?stays?unchanged.

¦b?2¡V4?s?®É¡A±i¤O¤U­°¡÷´¹ª¬ÅéÅÜ¥Y¡B¦±²v¼W¥[¡F4¡V8?s?®É¡A±i¤O¤W¤É¡÷´¹ª¬ÅéÅÜ«ó¡B¦±²v´î¤Ö¡C
During?2¡V4?s,?tension?decreases?¡÷?lens?becomes?more?convex?(increased?curvature);?during?4¡V8?s,?tension?rises?¡÷?lens?flattens?(decreased?curvature).

¦]¦¹¥u¦³¹Ï?B?¯à·Ç½T¤Ï¬M¦¹¹ïÀ³ÅÜ¤Æ¡C
Hence,?graph?B?correctly?represents?these?alternating?changes?in?lens?curvature.

??¦Ò¸Õ´£¿ô
¡u¬Õ¥Y¡×¬Ýªñª«¡F«ó¥­¡×¬Ý»·ª«¡C¡v
¡§Convex?lens?=?near?focus;?Flat?lens?=?distant?focus.¡¨",
